"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-06","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-07","0.02",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-08","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-09","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-10","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-11","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-12","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-13","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-14","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-15","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-16","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-17","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-18","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-19","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-20","0.05",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-21","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-22","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-23","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-24","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-25","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-26","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-27","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-28","0.00",,,
"US1COBO0084","LONGMONT 2.6 NW, CO US","2018-09-29","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-04","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-05","1.01",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-06","0.07",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-07","0.04",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-13","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-14","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-24","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-25","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-26","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-27","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-28","0.00",,,
"US1COBO0485","BOULDER 2.3 SSW, CO US","2018-09-29","0.00",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-05","1.06",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-06","0.03",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-07","0.15",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-12","0.00",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-13","0.00",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-14","0.00",,,
"US1COBO0484","BOULDER 1.3 WNW, CO US","2018-09-15","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-03","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-04","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-05","0.75",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-06","0.04",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-09","0.04",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-10","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-11","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-16","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-17","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-18","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-19","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-20","0.02",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-21","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-24","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-25","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-26","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-27","0.00",,,
"US1COBO0120","BOULDER 3.0 E, CO US","2018-09-28","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-05","0.34",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-06","0.06",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-07","0.14",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-09","0.01",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-10","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-11","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-13","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-16","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-17","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-18","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-19","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-20","0.07",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-22","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-23","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-24","0.00",,,
"US1COBO0482","BOULDER 4.5 W, CO US","2018-09-27","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-02","0.02",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-03","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-04","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-05","0.10",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-06","0.15",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-07","0.20",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-08","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-09","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-10","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-11","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-12","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-13","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-14","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-15","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-17","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-18","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-19","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-20","0.11",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-21","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-22","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-23","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-24","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-25","0.03",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-26","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-27","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-28","0.00",,,
"US1COBO0247","NEDERLAND 3.3 NNE, CO US","2018-09-29","0.00",,,
"US1COBO0401","BOULDER 7.4 NNW, CO US","2018-09-05","0.13",,,
"US1COBO0401","BOULDER 7.4 NNW, CO US","2018-09-06","0.02",,,
"US1COBO0401","BOULDER 7.4 NNW, CO US","2018-09-07","0.04",,,
"US1COBO0401","BOULDER 7.4 NNW, CO US","2018-09-10","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-02","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-03","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-04","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-05","0.78",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-06","0.05",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-07","0.04",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-08","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-09","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-10","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-11","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-12","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-13","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-14","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-15","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-16","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-17","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-18","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-19","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-20","0.01",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-21","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-22","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-23","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-24","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-25","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-26","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-27","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-28","0.00",,,
"US1COBO0004","BOULDER 2.9 S, CO US","2018-09-29","0.00",,,
"US1COBO0367","LAFAYETTE 0.9 NE, CO US","2018-09-05","0.75",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-02","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-03","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-04","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-05","0.88",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-06","0.05",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-07","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-08","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-09","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-10","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-11","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-12","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-13","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-14","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-15","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-16","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-17","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-18","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-19","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-20","0.05",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-21","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-26","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-27","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-28","0.00",,,
"US1COBO0488","BOULDER 1.1 NNW, CO US","2018-09-29","0.00",,,
"US1COBO0366","LOUISVILLE 1.2 NNW, CO US","2018-09-05","0.65",,,
"US1COBO0366","LOUISVILLE 1.2 NNW, CO US","2018-09-06","0.05",,,
"US1COBO0366","LOUISVILLE 1.2 NNW, CO US","2018-09-07","0.04",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-02","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-03","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-04","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-05","0.72",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-06","0.13",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-07","0.01",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-08","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-09","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-10","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-11","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-12","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-13","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-14","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-15","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-16","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-17","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-18","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-19","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-20","0.10",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-21","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-22","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-23","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-24","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-25","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-26","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-27","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-28","0.00",,,
"US1COBO0002","BROOMFIELD 1.2 NE, CO US","2018-09-29","0.00",,,
"USC00055984","NORTHGLENN, CO US","2018-09-02","0.00",,"90","56"
"USC00055984","NORTHGLENN, CO US","2018-09-03","0.00",,"82","58"
"USC00055984","NORTHGLENN, CO US","2018-09-04","0.00",,"83","52"
"USC00055984","NORTHGLENN, CO US","2018-09-05","0.94",,"86","57"
"USC00055984","NORTHGLENN, CO US","2018-09-06","0.09",,"75","52"
"USC00055984","NORTHGLENN, CO US","2018-09-07","0.00",,"75","53"
"USC00055984","NORTHGLENN, CO US","2018-09-08","0.00",,"78","51"
"USC00055984","NORTHGLENN, CO US","2018-09-09","0.00",,"87","53"
"USC00055984","NORTHGLENN, CO US","2018-09-10","0.00",,"89","54"
"USC00055984","NORTHGLENN, CO US","2018-09-11","0.00",,"92","56"
"USC00055984","NORTHGLENN, CO US","2018-09-12","0.00",,"91","55"
"USC00055984","NORTHGLENN, CO US","2018-09-13","0.00",,"94","58"
"USC00055984","NORTHGLENN, CO US","2018-09-14","0.00",,"96","53"
"USC00055984","NORTHGLENN, CO US","2018-09-15","0.00",,"93","53"
"USC00055984","NORTHGLENN, CO US","2018-09-16","0.00",,"95","54"
"USC00055984","NORTHGLENN, CO US","2018-09-17","0.00",,"95","56"
"USC00055984","NORTHGLENN, CO US","2018-09-18","0.00",,"93","55"
"USC00055984","NORTHGLENN, CO US","2018-09-19","0.00",,"91","56"
"USC00055984","NORTHGLENN, CO US","2018-09-20","0.37",,"85","58"
"USC00055984","NORTHGLENN, CO US","2018-09-21","0.00",,"85","50"
"USC00055984","NORTHGLENN, CO US","2018-09-22","0.00",,"81","45"
"USC00055984","NORTHGLENN, CO US","2018-09-23","0.00",,"88","47"
"USC00055984","NORTHGLENN, CO US","2018-09-24","0.00",,"90","56"
"USC00055984","NORTHGLENN, CO US","2018-09-25","0.00",,"77","42"
"USC00055984","NORTHGLENN, CO US","2018-09-26","0.00",,"64","40"
"USC00055984","NORTHGLENN, CO US","2018-09-27","0.00",,,
"USC00055984","NORTHGLENN, CO US","2018-09-28","0.00",,"79","42"
"USC00055984","NORTHGLENN, CO US","2018-09-29","0.00",,"79","37"
"US1COBO0019","BOULDER 4.6 E, CO US","2018-09-20","0.03",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-02","0.03",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-03","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-04","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-05","0.56",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-06","0.28",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-07","0.36",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-08","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-09","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-10","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-11","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-12","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-13","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-14","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-15","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-16","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-17","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-18","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-19","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-20","0.03",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-21","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-22","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-23","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-24","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-25","0.01",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-26","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-27","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-28","0.00",,,
"US1COJF0331","GOLDEN 12.5 NW, CO US","2018-09-29","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-02","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-03","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-04","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-05","0.64",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-06","0.06",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-07","0.03",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-08","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-09","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-10","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-11","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-12","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-13","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-14","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-15","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-16","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-17","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-18","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-19","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-20","0.02",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-21","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-22","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-23","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-24","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-25","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-26","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-27","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-28","0.00",,,
"US1COBO0018","LAFAYETTE 0.2 S, CO US","2018-09-29","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-02","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-03","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-04","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-05","0.59",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-06","0.22",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-07","0.01",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-08","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-09","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-10","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-11","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-12","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-13","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-14","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-15","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-16","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-17","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-18","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-19","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-20","0.34",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-21","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-22","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-23","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-24","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-25","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-26","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-27","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-28","0.00",,,
"US1COJF0457","ARVADA 3.5 WNW, CO US","2018-09-29","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-02","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-03","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-04","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-05","0.77",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-06","0.32",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-07","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-08","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-09","0.02",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-10","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-11","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-12","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-13","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-14","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-15","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-16","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-17","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-18","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-19","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-20","0.09",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-21","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-22","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-23","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-24","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-25","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-26","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-27","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-28","0.00",,,
"US1COJF0455","ARVADA 4.7 W, CO US","2018-09-29","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-02","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-03","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-04","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-05","0.84",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-06","0.03",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-07","0.02",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-08","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-09","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-10","0.00",,,
"US1COWE0511","ERIE 1.5 NNE, CO US","2018-09-11","0.00",,,
